
Immunotherapy,immunotherapy_type,Required,"Indicate the type of immunotherapy administered to donor.
",Text,"Cell-based
Immune checkpoint inhibitors
Monoclonal antibodies other than immune checkpoint inhibitors
Other immunomodulatory substances",ICGC ARGO,,immunotherapy_type,
Immunotherapy,drug_name,Required,"Name of agent or drug administered to patient as part of the treatment regimen.
",Text,"This field uses standardized vocabulary from the RxNorm database (https://www.nlm.nih.gov/research/umls/rxnorm), provided by the NIH. ",ICGC ARGO,,drug_name,"You can search for RX Norm values through the web interface (https://mor.nlm.nih.gov/RxNav/) or API (https://lhncbc.nlm.nih.gov/RxNav/APIs/RxNormAPIs.html). 
For example, to find the rxnormcui based on drug name, you can use: https://rxnav.nlm.nih.gov/REST/rxcui.json?name=leucovorin or https://mor.nlm.nih.gov/RxNav/search?searchBy=String&searchTerm=leucovorin"
Immunotherapy,drug_rxnormcui,Required,The unique RxNormID assigned to the treatment regimen drug.,Text,"

RxNorm CUI","mCODE 
STU 1",Cancer Related Medication Statement,"MedicationStatement.medication[x]:medicationCodeableConcept
RxNorm CUIs from US Core Medication Codes Value Set
",This field is required in order to validate required ARGO 'drug_name' field
Surgery,program_id,Required,Unique identifier of the program.,Text,,ICGC ARGO,,program_id,
Surgery,submitter_donor_id,"The Surgery file is only required if ""treatment_type"" = ""Surgery""","Unique identifier for the donor, assigned by the data provider. ",Text,"Values must meet the regular expression
^[A-Za-z0-9\-\._]{1,64}

Examples:
90234, BLD_donor_89, AML-90","mCODE 
STU 1",Cancer Patient,Patient.Identifier,
Surgery,submitter_specimen_id,,"Unique identifier of the specimen, assigned by the data provider.
",Text,"Values must meet the regular expression
^[A-Za-z0-9\-\._]{1,64}}

Examples:
LAML_PO, 00445, THY_099-tumour","mCODE 
STU 1",Genetic Specimen,Specimen.Identifier,Please refer to documentation for instructions on how to submit a specimen that was resected during surgery: https://docs.icgc-argo.org/docs/submission/submitting-clinical-data#submitting-data-in-surgery-file
Surgery,submitter_treatment_id,Required,"Unique identifier of the treatment, assigned by the data provider.
",Text,"Values must meet the regular expression
^[A-Za-z0-9\-\._]{1,64}

Examples:
90234, BLD_donor_89, AML-90","mCODE 
STU 1",Cancer Related Radiation Procedure,Procedure.identifier,
Surgery,surgery_type,Required,"Indicate the type of surgical procedure that was performed. (References: SNOMED, NCIt, UMLS)",Text,Click for drop-down list of surgery types,ICGC ARGO,,surgery_type,
Surgery,surgery_site,"Conditional
This field is not required if a specimen was resected during surgery (ie. if `submitter_specimen_id` is submitted) since type of specimen is collected in the Specimen table.","Indicate the ICD-O-3 topography code for the anatomic site where the surgical procedure was performed, according to the International Classification of Diseases for Oncology, 3rd Edition (WHO ICD-O-3)",Text,,ICGC ARGO,,surgery_site,
Surgery,surgery_location,"Conditional
This field is not required if a specimen was resected during surgery (ie. if `submitter_specimen_id` is submitted) since type of specimen is collected in the Specimen table.","Indicate whether the surgical procedure was done at the primary, local recurrence or metastatic location
",Text,"Local recurrence
Metastatic
Primary",ICGC ARGO,,surgery_location,
Surgery,tumour_length,Optional,"Indicate the length of the tumour, in millimetres (mm).
",Number,,ICGC ARGO,,tumour_length,
Surgery,tumour_width,Optional,"Indicate the length of the tumour, in millimetres (mm).
",Number,,ICGC ARGO,,tumour_width,
Surgery,greatest_dimension_tumour,Optional,"Indicate the greatest dimension or diameter of the tumour, in millimetres (mm). (Reference: NCIt C157135)",Number,,ICGC ARGO,,greatest_dimension_tumour,
Surgery,tumour_focality,Optional,"Indicate the characterization of the location of the tumour. (Reference: NCIt: C157425)
",Text,"Cannot be assessed
Multifocal
Not applicable
Unifocal
Unknown",ICGC ARGO,,tumour_focality,
Surgery,residual_tumour_classification,Optional,Indicate the absence or presence of residual tumour after treatment. In some cases treated with surgery and/or with neoadjuvant therapy there will be residual tumour at the primary site after treatment because of incomplete resection or local and regional disease that extends beyond the limit of ability of resection. (Reference: AJCC 8th ed.),Text,"Not applicable
RX
R0
R1
R2
Unknown",ICGC ARGO,,residual_tumour_classification,"RX (Presence of residual tumour cannot be assessed), 
R0 (no residual tumour), 
R1 (microscopic residual tumour), 
R2 (macroscopic residual tumour)"
Surgery,margin_types_involved,Optional,"Indicate the margin type(s) involved.
",Text,"Circumferential resection margin
Common bile duct margin
Distal margin
Not applicable
Proximal margin
Unknown",ICGC ARGO,,margin_types_involved,"To include multiple values, separate values with a pipe delimiter '|' within your file.
"
Surgery,margin_types_not_involved,Optional,"Indicate the margin type(s) not involved.
",Text,"Circumferential resection margin
Common bile duct margin
Distal margin
Not applicable
Proximal margin
Unknown",ICGC ARGO,,margin_types_not_involved,"To include multiple values, separate values with a pipe delimiter '|' within your file.
"
Surgery,margin_types_not_assessed,Optional,"Indicate the margin type(s) that cannot be assessed.
",Text,"Circumferential resection margin
Common bile duct margin
Distal margin
Not applicable
Proximal margin
Unknown",ICGC ARGO,,margin_types_not_assessed,"To include multiple values, separate values with a pipe delimiter '|' within your file.
"
Surgery,lymphovascular_invasion,Optional,"Indicate the absence or presence of lymphovascular invasion (LVI). LVI includes lymphatic invasion, vascular invasion and lymphovascular invasion. (Reference: AJCC 8th ed.)",Text,"Absent
Both lymphatic and small vessel and venous (large vessel) invasion
Lymphatic and small vessel invasion only
Not applicable
Present
Venous (large vessel) invasion only
Unknown",ICGC ARGO,,lymphovascular_invasion,
Surgery,perineural_invasion,Optional,"A morphologic finding referring to a tumour that has spread along and infiltrated nerve fibers. Indicate the presence or absence of perineural invasion. (Reference: NCIt: C48260, ICCR)",Text,"Absent
Cannot be assessed
Not applicable
Present
Unknown",ICGC ARGO,,perineural_invasion,
Follow Up,program_id,Required,Unique identifier of the program.,Text,,ICGC ARGO,,program_id,
Follow Up,submitter_donor_id,Required,"Unique identifier for the donor, assigned by the data provider. ",Text,"Values must meet the regular expression
^[A-Za-z0-9\-\._]{1,64}

Examples:
90234, BLD_donor_89, AML-90","mCODE 
STU 1",Cancer Patient,Patient.Identifier,
Follow Up,submitter_follow_up_id,Required,"Unique identifier for a follow-up event in a donor's clinical record, assigned by the data provider.",Text,"Values must meet the regular expression
^[A-Za-z0-9\-\._]{1,64}

Examples:
90234, BLD_donor_89, AML-90",ICGC ARGO,,submitter_follow_up_id,
Follow Up,submitter_primary_diagnosis_id,Optional,Indicate if the follow-up is related to a specific primary diagnosis event in the clinical timeline.,Text,"Values must meet the regular expression
^[A-Za-z0-9\-\._]{1,64}

Examples:
90234, BLD_donor_89, AML-90","mCODE 
STU 1","Primary Cancer Condition 
or
Secondary Cancer Condition","Condition.identifier (Primary Cancer Condition)
or
Condition.identifier (Secondary Cancer Condition)",
Follow Up,submitter_treatment_id,Optional,Indicate if the follow-up is related to a specific treatment event in the clinical timeline.,Text,"Values must meet the regular expression
^[A-Za-z0-9\-\._]{1,64}

Examples:
90234, BLD_donor_89, AML-90","mCODE 
STU 1","CancerRelatedRadiationProcedure
or
CancerRelatedMedicationStatement
or
CancerRelatedSurgicalStatement",Procedure.identifier,
Follow Up,date_of_followup,Required,Date of follow-up date.,Integer,Format YYYY-MM,ICGC ARGO,,interval_of_followup,"This field is required in order to calculate the ARGO required ""interval_of_followup"" field which is recorded in days (ie. [date_of_followup - date_of_diagnosis])"
Follow Up,lost_to_followup,Optional,Indicate if donor was confirmed lost to follow-up at the end of this follow up clinical event.,Text,"Yes
No","caDSR CDE 7547299
NCIt C61410",,,
Follow Up,lost_to_followup_reason,Optional,Indicate reason the donor was lost to follow up.,Text,"Completed study
Discharged to palliative care
Lost contact
Not applicable
Unknown
Withdrew from study",,,,
Follow Up,disease_status_at_followup,Required,Indicate the donor's disease status at time of follow-up.,Text,"Complete remission
Distant progression
Loco-regional progression
No evidence of disease
Partial remission
Progression NOS
Relapse or recurrence
Stable",ICGC ARGO,,disease_status_at_followup,
Follow Up,relapse_type,"This field is required to be submitted if disease_status_at_followup indicates a state of progression, relapse, or recurrence.","Indicate the donor's relapse type.
",Text,"Distant recurrence/metastasis
Local recurrence
Local recurrence and distant metastasis
Progression (liquid tumours)
Biochemical progression",ICGC ARGO,,relapse_type,
Follow Up,date_of_relapse,"This field is required to be submitted if disease_status_at_followup indicates a state of progression, relapse, or recurrence.",Indicate the date when relapse occurred following a period of time after primary treatment when the patient was clinically disease free.,Integer,Format YYYY-MM,ICGC ARGO,,relapse_interval,"This field is required in order to calculate the required ARGO ""relapse_interval"" field which is recorded in days (ie. [date_of_relapse] - [date_of_diagnosis])"
Follow Up,method_of_progression_status,"This field is required to be submitted if disease_status_at_followup indicates a state of progression, relapse, or recurrence. To include multiple values, separate values with a pipe delimiter '|' within your file.",Indicate the method(s) used to confirm the donor's progression or relapse or recurrence disease status. (Codelist reference: NCI CDE ID: 6161031),Text,"
Imaging (procedure)
Histopathology test (procedure)
Assessment of symptom control (procedure)
Physical examination procedure (procedure)
Tumor marker measurement (procedure)  
Laboratory data interpretation (procedure) ","mCODE 
STU 1",Cancer Disease Status,"Observation.extension:evidenceType.value[x]:valueCodeableConcept
mCODE Value Set: Cancer Disease Status Evidence",
Follow Up,anatomic_site_progression_or_recurrence,"This field is required to be submitted if disease_status_at_followup indicates a state of progression, relapse, or recurrence.","Indicate the ICD-O-3 topography code for the anatomic site where disease progression, relapse or recurrence occurred, according to the International Classification of Diseases for Oncology, 3rd Edition (WHO ICD-O-3). Refer to the ICD-O-3 manual for guidelines at https://apps.who.int/iris/handle/10665/42344",Text,ICD-O-3 topography code,"mCODE 
STU 1","Primary Cancer Condition 
or
 Secondary Cancer Condition","Condition.bodySite (Primary Cancer Condition)
or
Condition.bodySite (Secondary Cancer Condition)
ICD-O-3 topography codes as mentioned in description of Cancer Body Location Value Set",
Follow Up,recurrence_tumour_staging_system,Optional,Specify the tumour staging system used to stage the cancer at time of retreatment for recurrence or disease progression. This may be represented as rTNM in the medical report.,Text,"AJCC 8th edition
AJCC 7th edition
AJCC 6th edition
Ann Arbor staging system
Binet staging system
Durie-Salmon staging system
FIGO staging system
Lugano staging system
Rai staging system
Revised International staging system (RISS)
SEER staging system
St Jude staging system",ICGC ARGO,,recurrence_tumour_staging_system,
Follow Up,recurrence_t_category,Optional,"The code to represent the extent of the primary tumour (T) based on evidence obtained from clinical assessment parameters determined at the time of retreatment for a recurrence or disease progression, according to criteria based on multiple editions of the AJCC's Cancer Staging Manual.",Text,Click for drop-down list of AJCC T category values,"mCODE 
STU 1","No mCODE Profile, only Value Set","Observation.value[x]:valueCodeableConcept
AJCC values from TNM Primary Tumor Category Value Set
",
Follow Up,recurrence_n_category,Optional,"The code to represent the stage of cancer defined by the extent of the regional lymph node (N) involvement for the cancer based on evidence obtained from clinical assessment parameters determined at the time of retreatment for a recurrence or disease progression, according to criteria based on multiple editions of the AJCC's Cancer Staging Manual.",Text,Click for drop-down list of AJCC N category values,"mCODE 
STU 1","No mCODE Profile, only Value Set","Observation.value[x]:valueCodeableConcept
AJCC values from TNM Regional Nodes Category Value Set",
Follow Up,recurrence_m_category,Optional,"The code to represent the stage of cancer defined by the extent of the distant metastasis (M) for the cancer based on evidence obtained from clinical assessment parameters determined at the time of retreatment for a recurrence or disease progression, according to criteria based on multiple editions of the AJCC's Cancer Staging Manual.",Text,Click for drop-down list of AJCC M category values,"mCODE 
STU 1","No mCODE Profile, only Value Set","Observation.value[x]:valueCodeableConcept
AJCC values from TNM Distant Metastases Category Value Set",
Follow Up,recurrence_stage_group,Optional,"The code to represent the stage group of the tumour, as assigned by the reporting recurrence_tumour_staging_system, that indicates the overall prognostic tumour stage (ie. Stage I, Stage II, Stage III etc.) at the time of retreatment for a recurrence or disease progression.",Text,Click for drop-down list of recurrence stage groups,ICGC ARGO,,recurrence_stage_group,"mCODE's TNM Stage Group Value Set only contains TNM stage groups, so for this reason the ARGO controlled terminology is suggested since it contains stage groups from non-TNM staging systems as well.

This field is dependent on the selected recurrence_tumour_staging_system. Please refer to the documentation for Tumour Staging Classifications: http://docs.icgc-argo.org/docs/submission/dictionary-overview#tumour-staging-classifications. "
Biomarker,program_id,Required,Unique identifier of the program.,Text,,ICGC ARGO,,program_id,
Biomarker,submitter_donor_id,Required,"Unique identifier for the donor, assigned by the data provider. ",Text,"Values must meet the regular expression
^[A-Za-z0-9\-\._]{1,64}

Examples:
90234, BLD_donor_89, AML-90","mCODE 
STU 1",Cancer Patient,Patient.Identifier,"Each row should include one or more biomarker test(s) associated with a particular clinical event (submitter_specimen_id, submitter_primary_diagnosis_id, submitter_treatment_id or submitter_follow_up_id field). If the biomarker test is not associated with a particular clinical event, then indicate the time interval at which the biomarker test was performed (test_interval field)."
Biomarker,submitter_specimen_id,"Each row should include one or more biomarker test(s) associated with a particular clinical event , so only one of ['submitter_specimen_id', 'submitter_primary_diagnosis_id', 'submitter_treatment_id' or 'submitter_follow_up_id'] fields is required. If the biomarker test is not associated with a particular clinical event, then indicate the time interval at which the biomarker test was performed (test_interval field).","Unique identifier of the specimen, assigned by the data provider.
",Text,"Values must meet the regular expression
^[A-Za-z0-9\-\._]{1,64}}

Examples:
LAML_PO, 00445, THY_099-tumour","mCODE 
STU 1",Genetic Specimen,Specimen.Identifier,
Biomarker,submitter_primary_diagnosis_id,"Each row should include one or more biomarker test(s) associated with a particular clinical event , so only one of ['submitter_specimen_id', 'submitter_primary_diagnosis_id', 'submitter_treatment_id' or 'submitter_follow_up_id'] fields is required. If the biomarker test is not associated with a particular clinical event, then indicate the time interval at which the biomarker test was performed (test_interval field).",Indicate the primary diagnosis event in the clinical timeline that this specimen acquisition was related to,Text,"Values must meet the regular expression
^[A-Za-z0-9\-\._]{1,64}

Examples:
LAML_PO, 00445, THY_099-tumour","mCODE 
STU 1",Primary Cancer Condition,Condition.identifier,
Biomarker,submitter_treatment_id,"Each row should include one or more biomarker test(s) associated with a particular clinical event , so only one of ['submitter_specimen_id', 'submitter_primary_diagnosis_id', 'submitter_treatment_id' or 'submitter_follow_up_id'] fields is required. If the biomarker test is not associated with a particular clinical event, then indicate the time interval at which the biomarker test was performed (test_interval field).","Unique identifier of the treatment, assigned by the data provider.
",Text,"Values must meet the regular expression
^[A-Za-z0-9\-\._]{1,64}

Examples:
90234, BLD_donor_89, AML-90","mCODE 
STU 1","CancerRelatedRadiationProcedure
or
CancerRelatedMedicationStatement
or
CancerRelatedSurgicalStatement",Procedure.identifier,
Biomarker,submitter_follow_up_id,"Each row should include one or more biomarker test(s) associated with a particular clinical event , so only one of ['submitter_specimen_id', 'submitter_primary_diagnosis_id', 'submitter_treatment_id' or 'submitter_follow_up_id'] fields is required. If the biomarker test is not associated with a particular clinical event, then indicate the time interval in the 'test_interval' field at which the biomarker test was performed.","Unique identifier for a follow-up event in a donor's clinical record, assigned by the data provider.",Text,"Values must meet the regular expression
^[A-Za-z0-9\-\._]{1,64}

Examples:
90234, BLD_donor_89, AML-90",ICGC ARGO,,submitter_follow_up_id,
Biomarker,test_interval,"Each row should include one or more biomarker test(s) associated with a particular clinical event , so only one of ['submitter_specimen_id', 'submitter_primary_diagnosis_id', 'submitter_treatment_id' or 'submitter_follow_up_id'] fields is required. If the biomarker test is not associated with a particular clinical event, then indicate the time interval at which the biomarker test was performed (test_interval field).","If the biomarker test was not associated with a specific specimen or follow-up, primary diagnosis or treatment event, then indicate the interval of time since primary diagnosis that the biomarker test was performed at, in days.",Integer,,ICGC ARGO,,,
Biomarker,psa_level,Optional,"A laboratory test that measures the amount of prostate-specific antigen (PSA) found in the blood. PSA is a protein made by the prostate gland. The amount of PSA may be higher in men who have prostate cancer, benign prostatic hyperplasia (BPH), or infection or inflammation of the prostate (Reference NCIt C17634). Indicate level of PSA in ng/mL.",Integer,,,,,
Biomarker,ca125,Optional,"Indicate the amount of cancer antigen 125 present in a blood serum sample in U/ml (References: NCIt C141277, LOINC: 10334-1)",Integer,,,,,
Biomarker,cea,Optional,"Indicate the amount of carcinoembryonic antigen present in a serum sample in ng/ml (References NCIt C157252, LOINC 2039-6).",Integer,,,,,
Comorbidity,program_id,Required,Unique identifier of the program.,Text,,ICGC ARGO,,program_id,
Comorbidity,submitter_donor_id,Required,"Unique identifier for the donor, assigned by the data provider. ",Text,"Values must meet the regular expression
^[A-Za-z0-9\-\._]{1,64}

Examples:
90234, BLD_donor_89, AML-90","mCODE 
STU 1",Cancer Patient,Patient.Identifier,
Comorbidity,prior_malignancy,Optional,"Prior malignancy affecting donor.
",Text,"Yes
No
Unknown",ICGC ARGO,,,
Comorbidity,laterality_of_prior_malignancy,"Optional/Conditional
This field should only be submitted if patient has been indicated to have a prior malignancy","If donor has history of prior malignancy, indicate laterality of previous diagnosis. (Reference: caDSR CDE ID 4122391)",Text,"Bilateral
Left
Midline
Not applicable
Right
Unilateral, Side not specified
Unknown",ICGC ARGO,,,
Comorbidity,age_at_comorbidity_diagnosis,"Optional/Conditional
This field should only be submitted if patient has been indicated to have a comorbidity.","Indicate the age of comorbidity diagnosis, in years.
",Integer,,ICGC ARGO,,,
Comorbidity,comorbidity_type_code,"Required/Conditional
This field is required because it should have a cancer or non-cancer ICD-10 code. This field is marked 'Conditional' because it depends on the value of the `prior_malignancy` field. Both these fields will need to be consistent. If `prior_malignancy` is `Yes`, then an ICD-10 code related to cancer is expected in this field. If `prior_malignancy` is `No`, then an ICD-10 code related to a non-cancer condition is expected in this field.",Indicate the code for the comorbidity using the WHO ICD-10 code classification (https://icd.who.int/browse10/2019/en).,Text,"Values must meet the regular expression
^[A-Z][0-9]{2}(.[0-9]{1,3}[A-Z]{0,1})?$

Examples:
E10, C50.1, I11, M06,",ICGC ARGO,,,
Comorbidity,comorbidity_treatment_status,"Optional/Conditional
This field should only be submitted if patient has been indicated to have a comorbidity.",Indicate if the patient is being treated for the comorbidity (this includes prior malignancies).,Text,"Yes
No
Unknown",ICGC ARGO,,,
Comorbidity,comorbidity_treatment,"Optional/Conditional
This field should only be submitted if patient has been indicated to have a comorbidity.",Indicate treatment details for the comorbidity (this includes prior malignancies).,Text,,ICGC ARGO,,,
